
0.201843, 255, 26
0.186524, 255, 32
0.202850, 255, 31
0.188934, 255, 27
0.204864, 255, 23
0.190369, 255, 32
0.175263, 255, 26
0.190918, 255, 27
0.174652, 255, 30
0.190918, 255, 29
0.176574, 255, 30
0.193024, 255, 24
0.178528, 255, 26
0.194764, 254, 28
0.146362, 255, 91
0.178985, 91, 22
0.161560, 255, 47
0.194153, 47, 26
0.244629, 255, 50
0.277192, 50, 23
0.231232, 255, 41
0.263916, 41, 25
0.246978, 255, 43
0.279602, 43, 26
0.231018, 255, 36
0.247009, 255, 39
0.231537, 255, 33
0.247162, 255, 32
0.232392, 255, 39
0.249023, 255, 39
0.233551, 255, 47
0.266205, 47, 26
0.250305, 255, 35
0.236206, 255, 49
0.268799, 49, 26
0.221252, 255, 41
0.236420, 255, 49
0.269043, 49, 25
0.222565, 255, 41
0.238617, 255, 33
0.224579, 255, 32
0.241333, 255, 39
0.273926, 39, 21
0.226990, 255, 34
0.242981, 255, 22
0.227844, 255, 34
0.213928, 255, 37
0.230896, 255, 32
0.215606, 255, 32
0.232056, 255, 29
0.217194, 255, 45
0.233460, 255, 45
