Log Count,Time Stamp,Acceleration x,Acceleration y,Acceleration z,Gyro x,Gyro y,Gyro z,Vertical Speed,Desired Height,Actual Height,Throttle,Desired Pitch,Actual Pitch,Pitch Adjustment,Desired Roll,Actual Roll,Roll Adjustment,Desired Yaw,Actual Yaw,Yaw Adjustment,Blob x-coord,
161,386.183283,0.001953,-0.000195,1.002246,0.051119,-0.105303,0.103891,0,40,26.452,0.648192,0,0.123736,-0.000772,0,0.100917,-0.000749,0,0.062595,-0.000983,160,0
162,386.188259,-0.001953,-0.000195,1.002246,-0.126701,-0.196868,0.103891,0,40,26.452,0.648192,0,0.122741,-0.000685,0,0.10012,-0.000588,0,0.063112,-0.00099,160,0
163,386.19324,-0.001953,-0.000195,1.002246,-0.037791,-0.105303,-0.114838,0,40,26.452,0.648192,0,0.122202,-0.000761,0,0.099763,-0.000663,0,0.06254,-0.000753,160,0
164,386.198236,-0.001953,-0.000195,1.002246,0.140029,-0.013737,0.103891,0,40,26.452,0.648192,0,0.122119,-0.000841,0,0.100291,-0.000822,0,0.063059,-0.000989,160,0
165,386.203224,-0.001953,-0.000195,1.002246,-0.215611,0.077829,0.103891,0,40,26.452,0.648192,0,0.122492,-0.000923,0,0.099044,-0.000503,0,0.063577,-0.000996,160,0
166,386.208225,-0.001953,-0.000195,1.002246,0.051119,-0.105303,0.103891,0,40,26.452,0.648192,0,0.12195,-0.000759,0,0.099126,-0.000737,0,0.064097,-0.001004,160,0
167,386.213196,-0.001953,-0.000195,1.006152,0.228939,0.077829,0.103891,0,40,26.452,0.648192,0,0.122321,-0.000922,0,0.100086,-0.000899,0,0.064613,-0.001011,160,0
168,386.218195,-0.005859,-0.000195,1.006152,-0.037791,0.077829,0.103891,0,40,26.452,0.648192,0,0.123015,-0.000927,0,0.099718,-0.000663,0,0.065132,-0.001018,160,0
169,386.223171,-0.005859,0.003711,1.006152,0.051119,-0.196868,0.103891,0,40,26.452,0.648192,0,0.122346,-0.000682,0,0.100116,-0.000744,0,0.065649,-0.001025,160,0
170,386.228171,-0.005859,0.003711,1.006152,-0.037791,-0.013737,0.103891,0,40,26.452,0.648192,0,0.122593,-0.000844,0,0.100074,-0.000666,0,0.066169,-0.001033,160,0
171,386.233145,-0.005859,-0.000195,1.006152,-0.304522,-0.013737,-0.114838,0,40,26.452,0.648192,0,0.122843,-0.000846,0,0.098377,-0.000421,0,0.065598,-0.000796,160,0
172,386.238115,-0.005859,0.003711,1.006152,-0.037791,0.077829,0.103891,0,40,26.452,0.648192,0,0.123552,-0.00093,0,0.098342,-0.000654,0,0.066114,-0.001032,160,0
173,386.243089,-0.005859,-0.000195,1.006152,0.051119,0.169394,0.103891,0,40,26.452,0.648192,0,0.124719,-0.001019,0,0.098411,-0.000732,0,0.066631,-0.001039,160,0
174,386.248104,-0.005859,-0.000195,1.006152,0.140029,0.077829,-0.114838,0,40,26.452,0.648192,0,0.125438,-0.000944,0,0.098925,-0.000813,0,0.066055,-0.000802,160,0
175,386.253081,-0.005859,-0.000195,1.006152,-0.126701,0.077829,0.103891,0,40,26.452,0.648192,0,0.126157,-0.000949,0,0.098105,-0.000574,0,0.066572,-0.001038,160,0
176,386.258081,-0.005859,-0.000195,1.006152,-0.037791,0.169394,0.103891,0,40,26.452,0.648192,0,0.127338,-0.001037,0,0.097724,-0.000649,0,0.067091,-0.001046,160,0
177,386.263045,-0.005859,-0.000195,1.006152,-0.037791,0.169394,-0.114838,0,40,26.452,0.648192,0,0.128516,-0.001045,0,0.097344,-0.000647,0,0.066521,-0.000809,160,0
178,386.268039,-0.005859,-0.000195,1.006152,-0.037791,0.26096,0.103891,0,40,26.452,0.648192,0,0.130158,-0.001136,0,0.09696,-0.000644,0,0.06704,-0.001045,160,0
179,386.273017,-0.001953,-0.000195,1.006152,-0.037791,-0.013737,0.103891,0,40,26.452,0.648192,0,0.130072,-0.000896,0,0.096575,-0.000641,0,0.067557,-0.001052,160,0
180,386.278013,-0.001953,-0.000195,1.002246,-0.126701,0.077829,0.103891,0,40,26.452,0.648192,0,0.130442,-0.000979,0,0.095744,-0.000558,0,0.068076,-0.001059,160,0
181,386.283058,-0.001953,-0.000195,1.002246,0.051119,-0.013737,0.103891,0,40,26.452,0.648192,0,0.130354,-0.000898,0,0.095801,-0.000713,0,0.068601,-0.001067,160,0
182,386.287981,-0.001953,-0.000195,1.006152,0.140029,0.169394,0.103891,0,40,26.452,0.648192,0,0.131167,-0.001064,0,0.096287,-0.000794,0,0.069112,-0.001074,160,0
183,386.292946,-0.001953,-0.000195,1.002246,-0.126701,0.169394,-0.114838,0,40,26.452,0.648192,0,0.131985,-0.001069,0,0.095453,-0.000556,0,0.068542,-0.000837,160,0
184,386.297934,-0.001953,0.003711,1.002246,-0.126701,-0.013737,-0.114838,0,40,26.452,0.648192,0,0.131894,-0.000909,0,0.094997,-0.000553,0,0.067969,-0.000829,160,0
185,386.302917,-0.001953,0.003711,1.002246,0.140029,-0.013737,0.103891,0,40,26.452,0.648192,0,0.131802,-0.000908,0,0.095871,-0.000792,0,0.068487,-0.001065,160,0
186,386.307924,-0.005859,0.003711,1.006152,-0.126701,0.169394,0.103891,0,40,26.452,0.648192,0,0.133012,-0.001076,0,0.095416,-0.000556,0,0.069007,-0.001072,160,0
187,386.312913,-0.005859,0.003711,1.006152,0.140029,0.169394,0.103891,0,40,26.452,0.648192,0,0.134222,-0.001085,0,0.096294,-0.000794,0,0.069525,-0.00108,160,0
188,386.317899,-0.005859,0.003711,1.006152,0.051119,0.077829,0.103891,0,40,26.452,0.648192,0,0.134978,-0.00101,0,0.096732,-0.00072,0,0.070043,-0.001087,160,0
189,386.322871,-0.009766,0.003711,1.006152,0.140029,0.077829,0.103891,0,40,26.452,0.648192,0,0.136136,-0.001018,0,0.097611,-0.000804,0,0.07056,-0.001094,160,0
190,386.327869,-0.009766,0.003711,1.006152,0.051119,-0.013737,0.103891,0,40,26.452,0.648192,0,0.136848,-0.000943,0,0.098052,-0.000729,0,0.071079,-0.001101,160,0
191,386.332911,-0.005859,0.003711,1.006152,-0.126701,-0.013737,0.103891,0,40,26.452,0.648192,0,0.137161,-0.000946,0,0.097602,-0.000571,0,0.071603,-0.001109,160,0
192,386.337846,-0.005859,-0.000195,1.006152,-0.126701,0.169394,0.103891,0,40,26.452,0.648192,0,0.138381,-0.001114,0,0.096759,-0.000565,0,0.072115,-0.001116,160,0
193,386.342803,-0.005859,-0.000195,1.006152,0.051119,-0.196868,0.103891,0,40,26.452,0.648192,0,0.137796,-0.00079,0,0.096791,-0.00072,0,0.07263,-0.001123,160,0
194,386.347784,-0.001953,-0.000195,1.006152,-0.215611,0.077829,0.103891,0,40,26.452,0.648192,0,0.138159,-0.001032,0,0.095495,-0.000479,0,0.073148,-0.00113,160,0
195,386.35277,-0.001953,-0.000195,1.002246,0.051119,-0.013737,-0.114838,0,40,26.452,0.648192,0,0.138065,-0.000952,0,0.095526,-0.000712,0,0.072575,-0.000893,160,0
196,386.357759,-0.001953,-0.000195,1.006152,-0.126701,0.077829,0.103891,0,40,26.452,0.648192,0,0.138426,-0.001034,0,0.094668,-0.00055,0,0.073094,-0.001129,160,0
197,386.362757,-0.001953,-0.000195,1.006152,0.140029,-0.013737,0.103891,0,40,26.452,0.648192,0,0.13833,-0.000954,0,0.095139,-0.000786,0,0.073613,-0.001137,160,0
198,386.367757,0.001953,-0.000195,1.002246,-0.037791,-0.013737,0.103891,0,40,26.452,0.648192,0,0.137797,-0.00095,0,0.094718,-0.000628,0,0.074132,-0.001144,160,0
199,386.372721,-0.001953,-0.000195,1.006152,0.317849,-0.196868,0.103891,0,40,26.452,0.648192,0,0.136792,-0.000783,0,0.096059,-0.000948,0,0.074648,-0.001151,160,0
200,386.377716,-0.001953,-0.000195,1.006152,-0.126701,0.169394,0.103891,0,40,26.452,0.648192,0,0.137608,-0.001109,0,0.095189,-0.000554,0,0.075167,-0.001158,160,0
201,386.382773,-0.001953,-0.000195,1.002246,-0.215611,-0.105303,0.103891,0,40,26.452,0.648192,0,0.137047,-0.000865,0,0.09386,-0.000467,0,0.075692,-0.001166,160,0
202,386.38769,-0.001953,-0.000195,1.002246,0.140029,0.169394,0.103891,0,40,26.452,0.648192,0,0.137848,-0.00111,0,0.094307,-0.000781,0,0.076203,-0.001173,160,0
203,386.392676,-0.001953,0.003711,1.002246,-0.037791,-0.105303,0.103891,0,40,26.452,0.648192,0,0.137293,-0.000867,0,0.094333,-0.000626,0,0.076721,-0.00118,160,0
204,386.397649,-0.001953,0.003711,1.002246,0.140029,-0.013737,-0.114838,0,40,26.452,0.648192,0,0.137193,-0.000946,0,0.095246,-0.000787,0,0.07615,-0.000943,160,0
205,386.402619,0.001953,0.003711,1.002246,-0.037791,0.077829,-0.114838,0,40,26.452,0.648192,0,0.13708,-0.001025,0,0.095278,-0.000632,0,0.075579,-0.000935,160,0
206,386.40761,-0.001953,0.003711,1.002246,-0.126701,-0.196868,-0.114838,0,40,26.452,0.648192,0,0.136065,-0.000778,0,0.094869,-0.000552,0,0.075006,-0.000927,160,0
207,386.412585,-0.001953,0.003711,1.002246,0.140029,0.169394,-0.114838,0,40,26.452,0.648192,0,0.136874,-0.001103,0,0.09579,-0.000791,0,0.074435,-0.000919,160,0
208,386.417596,-0.001953,0.003711,1.002246,-0.037791,-0.105303,-0.114838,0,40,26.452,0.648192,0,0.136312,-0.00086,0,0.095829,-0.000636,0,0.073859,-0.000911,160,0
209,386.422578,-0.001953,-0.000195,1.002246,-0.126701,-0.288434,0.103891,0,40,26.452,0.648192,0,0.134844,-0.00069,0,0.094945,-0.000552,0,0.074377,-0.001147,160,0
210,386.427575,-0.001953,-0.000195,1.002246,0.051119,-0.013737,0.103891,0,40,26.452,0.648192,0,0.134743,-0.000929,0,0.094945,-0.000707,0,0.074896,-0.001155,160,0
211,386.432661,-0.001953,-0.000195,1.006152,-0.037791,0.077829,0.103891,0,40,26.452,0.648192,0,0.135105,-0.001011,0,0.094494,-0.000627,0,0.075425,-0.001162,160,0
212,386.437541,-0.001953,-0.000195,1.006152,-0.126701,-0.013737,0.103891,0,40,26.452,0.648192,0,0.135003,-0.000931,0,0.093618,-0.000543,0,0.075932,-0.001169,160,0
213,386.442522,-0.005859,-0.000195,1.006152,-0.037791,0.169394,0.103891,0,40,26.452,0.648192,0,0.13631,-0.001099,0,0.093169,-0.000617,0,0.076449,-0.001176,160,0
214,386.447515,-0.005859,-0.000195,1.010059,0.051119,-0.013737,0.103891,0,40,26.452,0.648192,0,0.136707,-0.000942,0,0.093161,-0.000695,0,0.076968,-0.001183,160,0
215,386.452478,-0.009766,-0.000195,1.010059,0.228939,0.077829,0.103891,0,40,26.452,0.648192,0,0.13807,-0.001032,0,0.094028,-0.000856,0,0.077483,-0.001191,160,0
216,386.457461,-0.009766,0.003711,1.010059,0.228939,-0.105303,0.103891,0,40,26.452,0.648192,0,0.138533,-0.000875,0,0.095407,-0.000866,0,0.078001,-0.001198,160,0
217,386.462441,-0.009766,-0.000195,1.013965,0.051119,0.169394,0.103891,0,40,26.452,0.648192,0,0.140368,-0.001128,0,0.095386,-0.000711,0,0.078518,-0.001205,160,0
218,386.467435,-0.009766,0.003711,1.013965,-0.037791,-0.013737,0.103891,0,40,26.452,0.648192,0,0.141301,-0.000974,0,0.095438,-0.000633,0,0.079037,-0.001212,160,0
219,386.472429,-0.009766,0.003711,1.013965,0.140029,0.077829,0.103891,0,40,26.452,0.648192,0,0.1427,-0.001064,0,0.09638,-0.000795,0,0.079556,-0.00122,160,0
220,386.477431,-0.009766,0.003711,1.013965,0.051119,-0.196868,-0.114838,0,40,26.452,0.648192,0,0.142739,-0.000825,0,0.09688,-0.000721,0,0.078982,-0.000983,160,0
221,386.482403,-0.009766,0.003711,1.010059,-0.749072,1.176615,-0.114838,0,40,26.452,0.648192,0,0.149613,-0.002071,0,0.093414,0.000002,0,0.078411,-0.000975,160,0
222,386.487395,-0.005859,0.003711,1.006152,0.85131,-1.020959,-0.114838,0,40,26.452,0.648192,0,0.145026,-0.000122,0,0.097917,-0.001426,0,0.077837,-0.000967,160,0
223,386.492378,-0.001953,-0.000195,1.010059,0.58458,0.901919,-0.114838,0,40,26.452,0.648192,0,0.149476,-0.001831,0,0.100532,-0.001212,0,0.077265,-0.000959,160,0
224,386.497365,-0.001953,-0.004102,1.006152,-1.282533,-0.013737,0.32262,0,40,26.452,0.648192,0,0.149364,-0.001031,0,0.093301,0.000468,0,0.078874,-0.001439,160,0
225,386.502342,-0.001953,-0.004102,1.006152,2.007142,-0.929393,0.32262,0,40,26.452,0.648192,0,0.144704,-0.000199,0,0.102421,-0.002467,0,0.08048,-0.001462,160,0
226,386.507323,-0.001953,0.003711,1.002246,-0.126701,2.824796,-0.114838,0,40,26.452,0.648192,0,0.158706,-0.003573,0,0.102038,-0.000602,0,0.079908,-0.000995,160,0
227,386.512292,0.001953,-0.004102,1.002246,-0.482342,-2.943836,-0.333568,0,40,26.452,0.648192,0,0.143477,0.001567,0,0.098763,-0.000269,0,0.07825,-0.000743,160,0
228,386.517288,0.005859,-0.000195,1.006152,0.94022,2.092271,0.103891,0,40,26.452,0.648192,0,0.152727,-0.002892,0,0.103134,-0.001541,0,0.078769,-0.001209,160,0
229,386.522283,0.001953,-0.004102,1.002246,-0.037791,-0.929393,-0.333568,0,40,26.452,0.648192,0,0.147456,-0.000218,0,0.102039,-0.000679,0,0.077103,-0.000727,160,0
230,386.527273,0.001953,-0.004102,1.006152,-0.215611,-0.013737,-0.333568,0,40,26.452,0.648192,0,0.146752,-0.001013,0,0.100054,-0.00051,0,0.075439,-0.000704,160,0
231,386.532277,-0.001953,-0.004102,1.010059,0.40676,0.169394,0.32262,0,40,26.452,0.648192,0,0.147539,-0.001178,0,0.101169,-0.001061,0,0.077053,-0.001414,160,0
232,386.537248,-0.001953,-0.000195,1.006152,-0.215611,0.169394,0.54135,0,40,26.452,0.648192,0,0.148319,-0.001183,0,0.099758,-0.000508,0,0.079744,-0.00168,160,0
233,386.542226,0.001953,0.003711,1.006152,0.49567,-0.196868,-0.333568,0,40,26.452,0.648192,0,0.146684,-0.000852,0,0.102471,-0.001148,0,0.078084,-0.000741,160,0
234,386.547213,0.005859,-0.004102,1.006152,-0.926893,-1.112524,0.54135,0,40,26.452,0.648192,0,0.13989,-0.000006,0,0.096911,0.000132,0,0.080783,-0.001695,160,0
235,386.552191,0.005859,-0.000195,1.006152,1.029131,1.817575,0.103891,0,40,26.452,0.648192,0,0.147655,-0.002617,0,0.101679,-0.001608,0,0.0813,-0.001244,160,0
236,386.557195,-0.001953,0.003711,1.002246,-0.660162,-1.112524,-0.552297,0,40,26.452,0.648192,0,0.142027,-0.000021,0,0.098637,-0.000113,0,0.078537,-0.000518,160,0
237,386.562155,-0.001953,-0.004102,1.002246,-0.482342,0.169394,0.103891,0,40,26.452,0.648192,0,0.142803,-0.001145,0,0.095285,-0.000244,0,0.079052,-0.001213,160,0
238,386.567141,0.001953,-0.000195,1.002246,0.67349,0.26096,0.103891,0,40,26.452,0.648192,0,0.143414,-0.001229,0,0.098286,-0.001274,0,0.07957,-0.00122,160,0
239,386.572113,0.001953,-0.000195,0.99834,-0.037791,0.077829,-0.114838,0,40,26.452,0.648192,0,0.143103,-0.001067,0,0.097738,-0.000649,0,0.078999,-0.000983,160,0
240,386.577129,0.001953,-0.000195,1.002246,-0.304522,-0.471565,-0.114838,0,40,26.452,0.648192,0,0.14004,-0.000566,0,0.095853,-0.000403,0,0.078423,-0.000975,160,0
241,386.582125,0.001953,-0.000195,1.002246,0.228939,0.627222,0.32262,0,40,26.452,0.648192,0,0.142461,-0.001542,0,0.096633,-0.000874,0,0.080035,-0.001455,160,0
242,386.587108,-0.001953,-0.000195,1.002246,0.317849,-0.013737,0.103891,0,40,26.452,0.648192,0,0.142314,-0.000982,0,0.097846,-0.00096,0,0.080553,-0.001234,160,0
243,386.592073,-0.001953,-0.000195,1.002246,-0.215611,-0.196868,-0.114838,0,40,26.452,0.648192,0,0.14126,-0.000814,0,0.096406,-0.000485,0,0.079982,-0.000997,160,0
244,386.597066,0.001953,-0.000195,1.002246,0.228939,-0.105303,-0.114838,0,40,26.452,0.648192,0,0.140008,-0.000886,0,0.097172,-0.000878,0,0.079409,-0.000989,160,0
245,386.602041,0.001953,-0.000195,1.002246,-0.215611,0.352525,0.103891,0,40,26.452,0.648192,0,0.141024,-0.001292,0,0.095724,-0.00048,0,0.079926,-0.001225,160,0
246,386.607041,0.001953,-0.000195,1.002246,-0.215611,-0.837827,0.103891,0,40,26.452,0.648192,0,0.136103,-0.000219,0,0.094271,-0.00047,0,0.080445,-0.001232,160,0
247,386.612001,0.001953,-0.000195,1.002246,0.40676,0.26096,-0.114838,0,40,26.452,0.648192,0,0.136655,-0.001182,0,0.095905,-0.001025,0,0.079876,-0.000995,160,0
248,386.617003,0.001953,-0.000195,1.002246,-0.571252,-0.196868,0.103891,0,40,26.452,0.648192,0,0.134925,-0.00077,0,0.09267,-0.000148,0,0.080395,-0.001231,160,0
249,386.621968,-0.001953,-0.000195,1.002246,-0.482342,0.535656,0.54135,0,40,26.452,0.648192,0,0.1375,-0.001427,0,0.089903,-0.000207,0,0.083083,-0.001727,160,0
250,386.626957,0.001953,-0.004102,1.002246,1.918232,-1.936614,0.54135,0,40,26.452,0.648192,0,0.127102,0.000803,0,0.098388,-0.002361,0,0.085784,-0.001765,160,0
251,386.632078,0.001953,-0.000195,1.006152,-0.571252,3.007927,-0.552297,0,40,26.452,0.648192,0,0.141716,-0.003614,0,0.095062,-0.000165,0,0.082956,-0.00058,160,0
252,386.636957,0.001953,-0.004102,0.99834,-1.104713,-3.859492,-0.333568,0,40,26.452,0.648192,0,0.122147,0.002515,0,0.088595,0.000346,0,0.081328,-0.000786,160,0
253,386.641935,-0.001953,-0.000195,1.010059,1.473681,2.916362,-0.771026,0,40,26.452,0.648192,0,0.136568,-0.003498,0,0.095521,-0.001953,0,0.07749,-0.000275,160,0
254,386.646924,0.001953,0.003711,1.002246,-1.549264,-2.119746,-0.333568,0,40,26.452,0.648192,0,0.125231,0.000976,0,0.088104,0.000737,0,0.075826,-0.000709,160,0
255,386.651896,-0.001953,-0.004102,1.006152,-0.482342,-0.013737,-0.333568,0,40,26.452,0.648192,0,0.1251,-0.000861,0,0.084621,-0.00017,0,0.074167,-0.000686,160,0
256,386.656896,-0.001953,-0.000195,1.006152,0.228939,-0.196868,-0.114838,0,40,26.452,0.648192,0,0.124056,-0.000694,0,0.085376,-0.000796,0,0.073593,-0.000907,160,0
257,386.661862,-0.005859,-0.000195,1.002246,0.40676,2.183837,0.54135,0,40,26.452,0.648192,0,0.135523,-0.002852,0,0.086998,-0.000962,0,0.076282,-0.001632,160,0
258,386.666854,-0.001953,-0.008008,1.006152,1.206951,-0.563131,1.197538,0,40,26.452,0.648192,0,0.132626,-0.000434,0,0.091167,-0.00169,0,0.08226,-0.002403,160,0
259,386.671832,-0.001953,-0.000195,1.002246,0.58458,1.90914,2.072455,0,40,26.452,0.648192,0,0.142014,-0.002657,0,0.093645,-0.001164,0,0.092576,-0.003463,160,0
260,386.676814,0.001953,-0.000195,1.006152,-2.349455,-3.767926,-0.552297,0,40,26.452,0.648192,0,0.122456,0.002433,0,0.081543,0.001481,0,0.089825,-0.000676,160,0
261,386.68179,0.001953,-0.000195,1.006152,1.829322,4.381411,0.54135,0,40,26.452,0.648192,0,0.143395,-0.004825,0,0.090218,-0.002226,0,0.092519,-0.001859,160,0
262,386.686806,-0.005859,-0.004102,0.99834,-1.282533,-2.486008,0.103891,0,40,26.452,0.648192,0,0.131584,0.001251,0,0.08263,0.000542,0,0.09304,-0.001408,160,0
263,386.691778,0.001953,-0.004102,1.006152,0.317849,-2.486008,-2.95832,0,40,26.452,0.648192,0,0.118432,0.001343,0,0.083049,-0.000857,0,0.078331,0.002004,160,0
264,386.696776,-0.005859,-0.008008,1.006152,-0.037791,3.832018,-0.989756,0,40,26.452,0.648192,0,0.13822,-0.004309,0,0.080942,-0.000532,0,0.073384,0.000012,160,0
265,386.701769,-0.001953,-0.000195,1.002246,1.295861,-4.500451,0.978808,0,40,26.452,0.648192,0,0.115714,0.00312,0,0.086968,-0.001738,0,0.078271,-0.002118,160,0
266,386.706747,0.005859,0.003711,1.002246,0.40676,5.113936,-1.427214,0,40,26.452,0.648192,0,0.139524,-0.005437,0,0.089302,-0.000978,0,0.071167,0.000501,160,0
267,386.711718,-0.001953,0.007617,0.994434,2.362783,-2.760705,2.728643,0,40,26.452,0.648192,0,0.125727,0.001531,0,0.102099,-0.002775,0,0.084731,-0.00404,160,0
268,386.716715,-0.001953,-0.008008,1.006152,-1.282533,2.550099,0.760079,0,40,26.452,0.648192,0,0.138347,-0.003191,0,0.093676,0.000465,0,0.088529,-0.002032,160,0
269,386.721679,-0.005859,-0.000195,0.99834,-0.571252,-1.845049,-0.333568,0,40,26.452,0.648192,0,0.129881,0.000703,0,0.090372,-0.000132,0,0.086873,-0.000864,160,0
270,386.726676,-0.001953,0.003711,1.006152,1.740412,1.90914,0.54135,0,40,26.452,0.648192,0,0.139296,-0.002639,0,0.099348,-0.002212,0,0.089578,-0.001818,160,0
271,386.731643,-0.001953,-0.000195,0.99834,-1.193623,-2.394442,-2.083402,0,40,26.452,0.648192,0,0.127323,0.001201,0,0.092938,0.000393,0,0.07923,0.001075,160,0
272,386.736642,-0.005859,-0.000195,0.994434,-1.638174,-0.013737,-1.427214,0,40,26.452,0.648192,0,0.127975,-0.000881,0,0.084293,0.000841,0,0.072095,0.000488,160,0
273,386.741628,0.001953,0.007617,0.994434,3.074064,-0.379999,0.103891,0,40,26.452,0.648192,0,0.125204,-0.000542,0,0.100718,-0.003386,0,0.072613,-0.001123,160,0
274,386.746629,-0.001953,-0.000195,0.994434,-1.815994,0.810353,0.760079,0,40,26.452,0.648192,0,0.12917,-0.001609,0,0.091155,0.000948,0,0.076414,-0.001863,160,0
275,386.751597,-0.001953,0.003711,0.994434,2.807333,1.90914,1.416267,0,40,26.452,0.648192,0,0.138533,-0.002633,0,0.105384,-0.003186,0,0.08345,-0.002648,160,0
276,386.756608,-0.009766,-0.000195,1.002246,-0.037791,-0.929393,0.32262,0,40,26.452,0.648192,0,0.135394,-0.000134,0,0.104659,-0.000698,0,0.085067,-0.001526,160,0
277,386.761569,-0.001953,-0.000195,0.99834,-2.616185,1.359747,0.978808,0,40,26.452,0.648192,0,0.142009,-0.002178,0,0.091191,0.001646,0,0.089923,-0.002281,160,0
278,386.766568,-0.005859,-0.000195,1.002246,1.829322,-1.570352,-0.552297,0,40,26.452,0.648192,0,0.134878,0.000429,0,0.099811,-0.002293,0,0.087162,-0.000639,160,0
279,386.771544,-0.001953,-0.000195,0.99834,-0.837982,1.359747,-1.864673,0,40,26.452,0.648192,0,0.141516,-0.002175,0,0.095129,0.000067,0,0.077883,0.000865,160,0
280,386.776519,-0.005859,0.003711,1.002246,-0.571252,-2.486008,-1.427214,0,40,26.452,0.648192,0,0.129898,0.001263,0,0.092618,-0.000148,0,0.070783,0.000506,160,0
281,386.781504,-0.001953,0.011523,1.006152,0.228939,0.077829,-0.114838,0,40,26.452,0.648192,0,0.130198,-0.000977,0,0.095758,-0.000868,0,0.07021,-0.00086,160,0
282,386.786495,-0.001953,0.003711,1.002246,0.40676,1.634443,0.760079,0,40,26.452,0.648192,0,0.138238,-0.002391,0,0.098114,-0.00104,0,0.074004,-0.001829,160,0
283,386.791484,-0.001953,0.003711,1.006152,1.029131,-1.570352,0.760079,0,40,26.452,0.648192,0,0.130314,0.000461,0,0.103555,-0.001621,0,0.077796,-0.001882,160,0
284,386.796477,-0.001953,0.007617,1.006152,-3.505287,0.627222,2.728643,0,40,26.452,0.648192,0,0.133343,-0.001478,0,0.087281,0.00245,0,0.09142,-0.004134,160,0
285,386.801449,-0.009766,-0.008008,1.010059,2.718423,6.304288,2.291185,0,40,26.452,0.648192,0,0.16617,-0.006662,0,0.098561,-0.00306,0,0.102812,-0.003835,160,0
286,386.806449,-0.001953,0.011523,1.002246,2.896244,-10.635345,-1.208485,0,40,26.452,0.648192,0,0.112977,0.008492,0,0.11505,-0.003331,0,0.09677,-0.000086,160,0
287,386.811427,0.005859,-0.000195,1.010059,-4.127658,5.938026,-4.270696,0,40,26.452,0.648192,0,0.140674,-0.006164,0,0.093993,0.002946,0,0.07551,0.003418,160,0
288,386.816419,-0.009766,-0.011914,0.990527,-1.104713,-2.211311,-3.614508,0,40,26.452,0.648192,0,0.131323,0.001013,0,0.08533,0.000368,0,0.057466,0.002983,160,0
289,386.821388,0.017578,0.01543,1.006152,-2.438365,-6.881156,-0.989756,0,40,26.452,0.648192,0,0.092789,0.005357,0,0.076278,0.001595,0,0.052548,0.000303,160,0
290,386.826383,-0.001953,0.003711,1.006152,-5.46131,0.901919,2.509914,0,40,26.452,0.648192,0,0.09732,-0.001466,0,0.049543,0.00442,0,0.065085,-0.003537,160,0
291,386.831357,-0.005859,0.011523,1.002246,5.207907,10.882567,1.197538,0,40,26.452,0.648192,0,0.152153,-0.010559,0,0.077677,-0.005087,0,0.071042,-0.002246,160,0
292,386.836352,-0.001953,0.003711,1.002246,5.474637,-11.551001,1.197538,0,40,26.452,0.648192,0,0.094498,0.00942,0,0.105365,-0.005513,0,0.077024,-0.00233,160,0
293,386.841319,0.013672,0.003711,0.99834,-5.63913,6.487419,3.603561,0,40,26.452,0.648192,0,0.123019,-0.00652,0,0.077817,0.004378,0,0.094922,-0.005099,160,0
294,386.846348,-0.009766,-0.011914,1.006152,-0.304522,4.930805,-1.645944,0,40,26.452,0.648192,0,0.149432,-0.005346,0,0.073139,-0.000245,0,0.086645,0.000514,160,0
295,386.851301,-0.001953,-0.008008,0.986621,0.85131,-4.592016,-2.520861,0,40,26.452,0.648192,0,0.1266,0.003123,0,0.075048,-0.001267,0,0.074159,0.001604,160,0
296,386.856304,0.021484,0.01543,1.002246,-6.439321,-6.423328,-1.645944,0,40,26.452,0.648192,0,0.089004,0.004984,0,0.04617,0.005297,0,0.065925,0.000803,160,0
297,386.861273,0.001953,-0.019727,1.017871,3.785345,9.325952,-0.333568,0,40,26.452,0.648192,0,0.134278,-0.009076,0,0.060041,-0.003723,0,0.064267,-0.000548,160,0
298,386.866276,-0.017578,-0.008008,0.990527,6.097009,3.007927,2.072455,-0.425053,40,26.417999,0.649178,0,0.152865,-0.003692,0,0.088137,-0.005936,0,0.074636,-0.003212,160,0
